time,x,x
1.78869E+18,-0.10800793,0.01192887
1.78869E+18,-0.10798905,0.01194775
1.78869E+18,-0.108000189,0.011936611
1.78869E+18,-0.107736371,0.012200429
1.78869E+18,-0.106749281,0.013187519
1.78869E+18,-0.106352158,0.013584642
1.78869E+18,-0.106361911,0.013574889
1.78869E+18,-0.106227413,0.013709387
1.78869E+18,-0.105972067,0.013964733
1.78869E+18,-0.105810441,0.014126359
1.78869E+18,-0.105756961,0.014179839
1.78869E+18,-0.105649717,0.014287083
1.78869E+18,-0.105651997,0.014284803
1.78869E+18,-0.105039723,0.014897077
1.78869E+18,-0.101978421,0.017958379
1.78869E+18,-0.098977275,0.020959525
1.78869E+18,-0.094413437,0.025523363
1.78869E+18,-0.086971894,0.032964906
1.78869E+18,-0.079156213,0.040780587
1.78869E+18,-0.070286639,0.049650161
1.78869E+18,-0.06205596,0.05788084
1.78869E+18,-0.049874619,0.070062181
1.78869E+18,-0.042209547,0.077727253
1.78869E+18,-0.031238472,0.088698328
1.78869E+18,-0.022911357,0.097025443
1.78869E+18,-0.01220352,0.10773328
1.78869E+18,-0.00160326,0.11833354
1.78869E+18,0.006681899,0.126618699
1.78869E+18,0.017433597,0.137370397
1.78869E+18,0.025737859,0.145674659
1.78869E+18,0.033526167,0.153462967
1.78869E+18,0.039568629,0.159505429
1.78869E+18,0.04593515,0.16587195
1.78869E+18,0.051035807,0.170972607
1.78869E+18,0.057324283,0.177261083
1.78869E+18,0.06379725,0.18373405
1.78869E+18,0.071324401,0.191261201
1.78869E+18,0.078710251,0.198647051
1.78869E+18,0.085572757,0.205509557
1.78869E+18,0.092379965,0.212316765
1.78869E+18,0.076987535,0.196924335
1.78869E+18,0.061702527,0.181639327
1.78869E+18,0.066897772,0.186834572
1.78869E+18,0.071411543,0.191348343
1.78869E+18,0.075150944,0.195087744
1.78869E+18,0.067296088,0.187232888
1.78869E+18,0.058106009,0.178042809
1.78869E+18,0.059348602,0.179285402
1.78869E+18,0.05615522,0.17609202
1.78869E+18,0.0483528,0.1682896
1.78869E+18,0.040610109,0.160546909
1.78869E+18,0.031045033,0.150981833
1.78869E+18,0.025786821,0.145723621
1.78869E+18,0.016333153,0.136269953
1.78869E+18,0.004355345,0.124292145
1.78869E+18,-0.00552746,0.11440934
1.78869E+18,-0.014655706,0.105281094
1.78869E+18,-0.023818169,0.096118631
1.78869E+18,-0.036588557,0.083348243
1.78869E+18,-0.045818958,0.074117842
1.78869E+18,-0.054120589,0.065816211
1.78869E+18,-0.064777441,0.055159359
1.78869E+18,-0.077194236,0.042742564
1.78869E+18,-0.087314412,0.032622388
1.78869E+18,-0.098251395,0.021685405
1.78869E+18,-0.10992039,0.01001641
1.78869E+18,-0.120943151,-0.001006351
1.78869E+18,-0.132323697,-0.012386897
1.78869E+18,-0.133964837,-0.014028037
1.78869E+18,-0.135466963,-0.015530163
1.78869E+18,-0.136889249,-0.016952449
1.78869E+18,-0.137937889,-0.018001089
1.78869E+18,-0.138114125,-0.018177325
1.78869E+18,-0.137857929,-0.017921129
1.78869E+18,-0.137675777,-0.017738977
1.78869E+18,-0.137465447,-0.017528647
1.78869E+18,-0.137386113,-0.017449313
1.78869E+18,-0.137223274,-0.017286474
1.78869E+18,-0.137169719,-0.017232919
1.78869E+18,-0.137149706,-0.017212906
1.78869E+18,-0.136845395,-0.016908595
1.78869E+18,-0.136558339,-0.016621539
1.78869E+18,-0.136563912,-0.016627112
1.78869E+18,-0.136416137,-0.016479337
1.78869E+18,-0.136324599,-0.016387799
1.78869E+18,-0.136256129,-0.016319329
1.78869E+18,-0.136287466,-0.016350666
1.78869E+18,-0.136247814,-0.016311014
1.78869E+18,-0.136197045,-0.016260245
1.78869E+18,-0.136146292,-0.016209492
1.78869E+18,-0.136090383,-0.016153583
1.78869E+18,-0.136004135,-0.016067335
1.78869E+18,-0.135939464,-0.016002664
1.78869E+18,-0.135939315,-0.016002515
1.78869E+18,-0.135878101,-0.015941301
1.78869E+18,-0.13583751,-0.01590071
1.78869E+18,-0.13584356,-0.01590676
1.78869E+18,-0.135812268,-0.015875468
1.78869E+18,-0.135748446,-0.015811646
1.78869E+18,-0.135745585,-0.015808785
1.78869E+18,-0.135694414,-0.015757614
1.78869E+18,-0.135704845,-0.015768045
1.78869E+18,-0.135688603,-0.015751803
1.78869E+18,-0.135641009,-0.015704209
1.78869E+18,-0.135639668,-0.015702868
1.78869E+18,-0.135596916,-0.015660116
1.78869E+18,-0.135615081,-0.015678281
1.78869E+18,-0.135574251,-0.015637451
1.78869E+18,-0.135590583,-0.015653783
1.78869E+18,-0.135602325,-0.015665525
1.78869E+18,-0.135571644,-0.015634844
1.78869E+18,-0.135575384,-0.015638584
1.78869E+18,-0.13559486,-0.01565806
1.78869E+18,-0.135546237,-0.015609437
1.78869E+18,-0.135520682,-0.015583882
1.78869E+18,-0.135536641,-0.015599841
1.78869E+18,-0.13554512,-0.01560832
1.78869E+18,-0.135555029,-0.015618229
1.78869E+18,-0.135561392,-0.015624592
1.78869E+18,-0.13555637,-0.01561957
1.78869E+18,-0.135398388,-0.015461588
1.78869E+18,-0.135260776,-0.015323976
1.78869E+18,-0.135152325,-0.015215525
1.78869E+18,-0.134991482,-0.015054682
1.78869E+18,-0.134870738,-0.014933938
1.78869E+18,-0.13467589,-0.01473909
1.78869E+18,-0.13448447,-0.01454767
1.78869E+18,-0.13432318,-0.01438638
1.78869E+18,-0.134183154,-0.014246354
1.78869E+18,-0.133969948,-0.014033148
1.78869E+18,-0.133860871,-0.013924071
1.78869E+18,-0.133842409,-0.013905609
1.78869E+18,-0.133819818,-0.013883018
1.78869E+18,-0.13372305,-0.01378625
1.78869E+18,-0.133550301,-0.013613501
1.78869E+18,-0.133405477,-0.013468677
1.78869E+18,-0.133272275,-0.013335475
1.78869E+18,-0.133139819,-0.013203019
1.78869E+18,-0.13290754,-0.01297074
1.78869E+18,-0.132791758,-0.012854958
1.78869E+18,-0.132680893,-0.012744093
1.78869E+18,-0.132568285,-0.012631485
1.78869E+18,-0.132533133,-0.012596333
1.78869E+18,-0.132363454,-0.012426654
1.78869E+18,-0.132261962,-0.012325162
1.78869E+18,-0.132118955,-0.012182155
1.78869E+18,-0.1319599,-0.0120231
1.78869E+18,-0.13184756,-0.01191076
1.78869E+18,-0.131766677,-0.011829877
1.78869E+18,-0.131649688,-0.011712888
1.78869E+18,-0.13151218,-0.01157538
1.78869E+18,-0.131315008,-0.011378208
1.78869E+18,-0.131198674,-0.011261874
1.78869E+18,-0.131084368,-0.011147568
1.78869E+18,-0.130961448,-0.011024648
1.78869E+18,-0.130827233,-0.010890433
1.78869E+18,-0.130748272,-0.010811472
1.78869E+18,-0.130644083,-0.010707283
1.78869E+18,-0.130474284,-0.010537484
1.78869E+18,-0.130306497,-0.010369697
1.78869E+18,-0.130250439,-0.010313639
1.78869E+18,-0.130191773,-0.010254973
1.78869E+18,-0.130155906,-0.010219106
1.78869E+18,-0.129989445,-0.010052645
1.78869E+18,-0.129824445,-0.009887645
1.78869E+18,-0.129703611,-0.009766811
1.78869E+18,-0.129576296,-0.009639496
1.78869E+18,-0.129512399,-0.009575599
1.78869E+18,-0.129350275,-0.009413475
1.78869E+18,-0.129195541,-0.009258741
1.78869E+18,-0.129134208,-0.009197408
1.78869E+18,-0.129016757,-0.009079957
1.78869E+18,-0.128868371,-0.008931571
1.78869E+18,-0.128748924,-0.008812124
1.78869E+18,-0.128565818,-0.008629018
1.78869E+18,-0.128453538,-0.008516738
1.78869E+18,-0.128315315,-0.008378515
1.78869E+18,-0.128145263,-0.008208463
1.78869E+18,-0.127996877,-0.008060077
1.78869E+18,-0.127790555,-0.007853755
1.78869E+18,-0.127654642,-0.007717842
1.78869E+18,-0.127570018,-0.007633218
1.78869E+18,-0.12749815,-0.00756135
1.78869E+18,-0.127472907,-0.007536107
1.78869E+18,-0.127494171,-0.007557371
1.78869E+18,-0.127374068,-0.007437268
1.78869E+18,-0.127291322,-0.007354522
1.78869E+18,-0.127224147,-0.007287347
1.78869E+18,-0.127122685,-0.007185885
1.78869E+18,-0.127081349,-0.007144549
1.78869E+18,-0.126968563,-0.007031763
1.78869E+18,-0.126933098,-0.006996298
1.78869E+18,-0.126856253,-0.006919453
1.78869E+18,-0.126733661,-0.006796861
1.78869E+18,-0.126664594,-0.006727794
1.78869E+18,-0.12655057,-0.00661377
1.78869E+18,-0.126343563,-0.006406763
1.78869E+18,-0.126285061,-0.006348261
1.78869E+18,-0.126154825,-0.006218025
1.78869E+18,-0.125969574,-0.006032774
1.78869E+18,-0.125827566,-0.005890766
1.78869E+18,-0.125778392,-0.005841592
1.78869E+18,-0.125705704,-0.005768904
1.78869E+18,-0.125617549,-0.005680749
1.78869E+18,-0.125620022,-0.005683222
1.78869E+18,-0.125524387,-0.005587587
1.78869E+18,-0.125357598,-0.005420798
1.78869E+18,-0.125226036,-0.005289236
1.78869E+18,-0.125141397,-0.005204597
1.78869E+18,-0.125056759,-0.005119959
1.78869E+18,-0.124973632,-0.005036832
1.78869E+18,-0.124879435,-0.004942635
1.78869E+18,-0.124793231,-0.004856431
1.78869E+18,-0.124731138,-0.004794338
1.78869E+18,-0.124670565,-0.004733765
1.78869E+18,-0.124684416,-0.004747616
1.78869E+18,-0.124612875,-0.004676075
1.78869E+18,-0.124556236,-0.004619436
1.78869E+18,-0.12451341,-0.00457661
1.78869E+18,-0.124467112,-0.004530312
1.78869E+18,-0.124425285,-0.004488485
1.78869E+18,-0.124342509,-0.004405709
1.78869E+18,-0.124303751,-0.004366951
1.78869E+18,-0.124210961,-0.004274161
1.78869E+18,-0.124155909,-0.004219109
1.78869E+18,-0.124014899,-0.004078099
1.78869E+18,-0.123983912,-0.004047112
1.78869E+18,-0.123953208,-0.004016408
1.78869E+18,-0.123873346,-0.003936546
1.78869E+18,-0.123838805,-0.003902005
1.78869E+18,-0.123794585,-0.003857785
1.78869E+18,-0.123789608,-0.003852808
1.78869E+18,-0.123756923,-0.003820123
1.78869E+18,-0.123720817,-0.003784017
1.78869E+18,-0.123542421,-0.003605621
1.78869E+18,-0.12355946,-0.00362266
1.78869E+18,-0.123509623,-0.003572823
1.78869E+18,-0.123442672,-0.003505872
1.78869E+18,-0.12331225,-0.00337545
1.78869E+18,-0.123281345,-0.003344545
1.78869E+18,-0.123168863,-0.003232063
1.78869E+18,-0.123121828,-0.003185028
1.78869E+18,-0.123089328,-0.003152528
1.78869E+18,-0.123011373,-0.003074573
1.78869E+18,-0.122907855,-0.002971055
1.78869E+18,-0.12278834,-0.00285154
1.78869E+18,-0.122772962,-0.002836162
1.78869E+18,-0.122728452,-0.002791652
1.78869E+18,-0.122670792,-0.002733992
1.78869E+18,-0.122634597,-0.002697797
1.78869E+18,-0.122629575,-0.002692775
1.78869E+18,-0.122624762,-0.002687962
1.78869E+18,-0.122651495,-0.002714695
1.78869E+18,-0.122538574,-0.002601774
1.78869E+18,-0.122426152,-0.002489352
1.78869E+18,-0.122425467,-0.002488667
1.78869E+18,-0.122380987,-0.002444187
1.78869E+18,-0.122335874,-0.002399074
1.78869E+18,-0.122275472,-0.002338672
1.78869E+18,-0.122245327,-0.002308527
1.78869E+18,-0.122158267,-0.002221467
1.78869E+18,-0.122131713,-0.002194913
1.78869E+18,-0.122035719,-0.002098919
1.78869E+18,-0.121939823,-0.002003023
1.78869E+18,-0.121871211,-0.001934411
1.78869E+18,-0.121855207,-0.001918407
1.78869E+18,-0.12188293,-0.00194613
1.78869E+18,-0.121880926,-0.001944126
1.78869E+18,-0.121832944,-0.001896144
1.78869E+18,-0.121737003,-0.001800203
1.78869E+18,-0.121695414,-0.001758614
1.78869E+18,-0.121600039,-0.001663239
1.78869E+18,-0.121582016,-0.001645216
1.78869E+18,-0.121511154,-0.001574354
1.78869E+18,-0.121375531,-0.001438731
1.78869E+18,-0.12126331,-0.00132651
1.78869E+18,-0.121212415,-0.001275615
1.78869E+18,-0.121140145,-0.001203345
1.78869E+18,-0.121049531,-0.001112731
1.78869E+18,-0.120952174,-0.001015374
1.78869E+18,-0.120915286,-0.000978486
1.78869E+18,-0.120962836,-0.001026036
1.78869E+18,-0.120960578,-0.001023778
1.78869E+18,-0.120782204,-0.000845404
1.78869E+18,-0.120737955,-0.000801155
1.78869E+18,-0.120557301,-0.000620501
1.78869E+18,-0.120469362,-0.000532562
1.78869E+18,-0.120449938,-0.000513138
1.78869E+18,-0.120471321,-0.000534521
1.78869E+18,-0.120526277,-0.000589477
1.78869E+18,-0.120553091,-0.000616291
1.78869E+18,-0.120703749,-0.000766949
1.78869E+18,-0.120792106,-0.000855306
1.78869E+18,-0.120800287,-0.000863487
1.78869E+18,-0.120659456,-0.000722656
1.78869E+18,-0.120663486,-0.000726686
1.78869E+18,-0.120633766,-0.000696966
1.78869E+18,-0.120582856,-0.000646056
1.78869E+18,-0.120273575,-0.000336775
1.78869E+18,-0.119936839,-3.87461E-08
1.78869E+18,-0.119645499,0.000291301
1.78869E+18,-0.1187682,0.0011686
1.78869E+18,-0.117648937,0.002287863
1.78869E+18,-0.116326585,0.003610215
1.78869E+18,-0.108294345,0.011642455
1.78869E+18,-0.095784128,0.024152672
1.78869E+18,-0.079485297,0.040451503
1.78869E+18,-0.050002545,0.069934255
1.78869E+18,-0.020840066,0.099096734
1.78869E+18,-0.009794108,0.110142692
1.78869E+18,0.01881144,0.13874824
1.78869E+18,0.040242355,0.160179155
1.78869E+18,0.06062156,0.18055836
1.78869E+18,0.064275399,0.184212199
1.78869E+18,0.066051416,0.185988216
1.78869E+18,0.06913694,0.18907374
1.78869E+18,0.071822837,0.191759637
1.78869E+18,0.074519314,0.194456114
1.78869E+18,0.077375107,0.197311907
1.78869E+18,0.079022072,0.198958872
1.78869E+18,0.081080809,0.201017609
1.78869E+18,0.085978158,0.205914958
1.78869E+18,0.088268928,0.208205728
1.78869E+18,0.08876659,0.20870339
1.78869E+18,0.092121914,0.212058714
1.78869E+18,0.093888372,0.213825172
1.78869E+18,0.096023984,0.215960784
1.78869E+18,0.098884046,0.218820846
1.78869E+18,0.100796379,0.220733179
1.78869E+18,0.103985325,0.223922125
1.78869E+18,0.107011132,0.226947932
1.78869E+18,0.110252425,0.230189225
1.78869E+18,0.113770202,0.233707002
1.78869E+18,0.116977446,0.236914246
1.78869E+18,0.120040126,0.239976926
1.78869E+18,0.123449057,0.243385857
1.78869E+18,0.125505611,0.245442411
1.78869E+18,0.127784297,0.247721097
1.78869E+18,0.129639149,0.249575949
1.78869E+18,0.130949184,0.250885984
1.78869E+18,0.132507205,0.252444005
1.78869E+18,0.133902282,0.253839082
1.78869E+18,0.135120988,0.255057788
1.78869E+18,0.137327939,0.257264739
1.78869E+18,0.138861418,0.258798218
1.78869E+18,0.139780253,0.259717053
1.78869E+18,0.141125634,0.261062434
1.78869E+18,0.14162001,0.26155681
1.78869E+18,0.142868772,0.262805572
1.78869E+18,0.143491477,0.263428277
1.78869E+18,0.144067109,0.264003909
1.78869E+18,0.142940104,0.262876904
1.78869E+18,0.141271859,0.261208659
1.78869E+18,0.137795553,0.257732353
1.78869E+18,0.133623451,0.253560251
1.78869E+18,0.13055557,0.25049237
1.78869E+18,0.127392337,0.247329137
1.78869E+18,0.124547094,0.244483894
1.78869E+18,0.118485451,0.238422251
1.78869E+18,0.114558592,0.234495392
1.78869E+18,0.108487703,0.228424503
1.78869E+18,0.104164921,0.224101721
1.78869E+18,0.095911145,0.215847945
1.78869E+18,0.091903917,0.211840717
1.78869E+18,0.084514618,0.204451418
1.78869E+18,0.078953534,0.198890334
1.78869E+18,0.073390797,0.193327597
1.78869E+18,0.067875825,0.187812625
1.78869E+18,0.063626818,0.183563618
1.78869E+18,0.060272042,0.180208842
1.78869E+18,0.056409523,0.176346323
1.78869E+18,0.052022129,0.171958929
1.78869E+18,0.047345184,0.167281984
1.78869E+18,0.041800175,0.161736975
1.78869E+18,0.035501998,0.155438798
1.78869E+18,0.029499236,0.149436036
1.78869E+18,0.023325633,0.143262433
1.78869E+18,0.018015312,0.137952112
1.78869E+18,0.015295475,0.135232275
1.78869E+18,0.011216485,0.131153285
1.78869E+18,0.006950639,0.126887439
1.78869E+18,0.001824212,0.121761012
1.78869E+18,-0.000953773,0.118983027
1.78869E+18,-0.005821102,0.114115698
1.78869E+18,-0.010667074,0.109269726
1.78869E+18,-0.015051224,0.104885576
1.78869E+18,-0.020366549,0.099570251
1.78869E+18,-0.025400873,0.094535927
1.78869E+18,-0.030406442,0.089530358
1.78869E+18,-0.035784312,0.084152488
1.78869E+18,-0.040633906,0.079302894
1.78869E+18,-0.045248661,0.074688139
1.78869E+18,-0.050007463,0.069929337
1.78869E+18,-0.054390099,0.065546701
1.78869E+18,-0.058724452,0.061212348
1.78869E+18,-0.063258961,0.056677839
1.78869E+18,-0.067634054,0.052302746
1.78869E+18,-0.069226988,0.050709812
1.78869E+18,-0.070113517,0.049823283
1.78869E+18,-0.075931825,0.044004975
1.78869E+18,-0.080375426,0.039561374
1.78869E+18,-0.082842514,0.037094286
1.78869E+18,-0.086403787,0.033533013
1.78869E+18,-0.088932067,0.031004733
1.78869E+18,-0.092560276,0.027376524
1.78869E+18,-0.096532702,0.023404098
1.78869E+18,-0.100553893,0.019382907
1.78869E+18,-0.104218751,0.015718049
1.78869E+18,-0.108944535,0.010992265
1.78869E+18,-0.112339199,0.007597601
1.78869E+18,-0.116295494,0.003641306
1.78869E+18,-0.119530387,0.000406413
1.78869E+18,-0.122697763,-0.002760963
1.78869E+18,-0.126842514,-0.006905714
1.78869E+18,-0.129924208,-0.009987408
1.78869E+18,-0.132312804,-0.012376004
1.78869E+18,-0.133193269,-0.013256469
1.78869E+18,-0.134530246,-0.014593446
1.78869E+18,-0.139829308,-0.019892508
1.78869E+18,-0.142641023,-0.022704223
1.78869E+18,-0.1457178,-0.025781
1.78869E+18,-0.148423538,-0.028486738
1.78869E+18,-0.14975661,-0.02981981
1.78869E+18,-0.150167957,-0.030231157
1.78869E+18,-0.151098564,-0.031161764
1.78869E+18,-0.149761543,-0.029824743
1.78869E+18,-0.149952143,-0.030015343
1.78869E+18,-0.150637135,-0.030700335
1.78869E+18,-0.150425375,-0.030488575
1.78869E+18,-0.149261191,-0.029324391
1.78869E+18,-0.146520719,-0.026583919
1.78869E+18,-0.144679427,-0.024742627
1.78869E+18,-0.142626897,-0.022690097
1.78869E+18,-0.139809057,-0.019872257
1.78869E+18,-0.138239831,-0.018303031
1.78869E+18,-0.135867208,-0.015930408
1.78869E+18,-0.133382171,-0.013445371
1.78869E+18,-0.129893646,-0.009956846
1.78869E+18,-0.126090109,-0.006153309
1.78869E+18,-0.121283345,-0.001346545
1.78869E+18,-0.114365727,0.005571073
1.78869E+18,-0.104962297,0.014974503
1.78869E+18,-0.099182867,0.020753933
1.78869E+18,-0.091583103,0.028353697
1.78869E+18,-0.084306672,0.035630128
1.78869E+18,-0.078384086,0.041552714
1.78869E+18,-0.071760237,0.048176563
1.78869E+18,-0.066522077,0.053414723
1.78869E+18,-0.060834974,0.059101826
1.78869E+18,-0.057097588,0.062839212
1.78869E+18,-0.053621072,0.066315728
1.78869E+18,-0.049766045,0.070170755
1.78869E+18,-0.045034811,0.074901989
1.78869E+18,-0.042781714,0.077155086
1.78869E+18,-0.040471945,0.079464855
1.78869E+18,-0.039287478,0.080649322
1.78869E+18,-0.038293295,0.081643505
1.78869E+18,-0.03688781,0.08304899
1.78869E+18,-0.035738233,0.084198567
1.78869E+18,-0.035276648,0.084660152
1.78869E+18,-0.033192791,0.086744009
1.78869E+18,-0.031388726,0.088548074
1.78869E+18,-0.028387969,0.091548831
1.78869E+18,-0.025200253,0.094736547
1.78869E+18,-0.021862227,0.098074573
1.78869E+18,-0.018630223,0.101306577
1.78869E+18,-0.014936768,0.105000032
1.78869E+18,-0.008536753,0.111400047
1.78869E+18,-0.00460737,0.11532943
1.78869E+18,0.001202483,0.121139283
1.78869E+18,0.006509515,0.126446315
1.78869E+18,0.011809095,0.131745895
1.78869E+18,0.016132373,0.136069173
1.78869E+18,0.015562382,0.135499182
1.78869E+18,0.016724402,0.136661202
1.78869E+18,0.018673448,0.138610248
1.78869E+18,0.020937497,0.140874297
1.78869E+18,0.023525609,0.143462409
1.78869E+18,0.026117651,0.146054451
1.78869E+18,0.029208772,0.149145572
1.78869E+18,0.032050475,0.151987275
1.78869E+18,0.035485502,0.155422302
1.78869E+18,0.039044593,0.158981393
1.78869E+18,0.042641096,0.162577896
1.78869E+18,0.047282495,0.167219295
1.78869E+18,0.051337332,0.171274132
1.78869E+18,0.055807486,0.175744286
1.78869E+18,0.060089506,0.180026306
1.78869E+18,0.0655865,0.1855233
1.78869E+18,0.072351672,0.192288472
1.78869E+18,0.078762412,0.198699212
1.78869E+18,0.085804641,0.205741441
1.78869E+18,0.092217274,0.212154074
1.78869E+18,0.100152589,0.220089389
1.78869E+18,0.106566876,0.226503676
1.78869E+18,0.112380393,0.232317193
1.78869E+18,0.117862061,0.237798861
1.78869E+18,0.12446361,0.24440041
1.78869E+18,0.130408376,0.250345176
1.78869E+18,0.135027066,0.254963866
1.78869E+18,0.137969971,0.257906771
1.78869E+18,0.14114733,0.26108413
1.78869E+18,0.14460218,0.26453898
1.78869E+18,0.148200095,0.268136895
1.78869E+18,0.149550647,0.269487447
1.78869E+18,0.151303262,0.271240062
1.78869E+18,0.154460177,0.274396977
1.78869E+18,0.158649027,0.278585827
1.78869E+18,0.162109494,0.282046294
1.78869E+18,0.166544825,0.286481625
1.78869E+18,0.16414462,0.28408142
1.78869E+18,0.166847929,0.286784729
1.78869E+18,0.168020159,0.287956959
1.78869E+18,0.172787771,0.292724571
1.78869E+18,0.169960484,0.289897284
1.78869E+18,0.169132933,0.289069733
1.78869E+18,0.166049197,0.285985997
1.78869E+18,0.167999119,0.287935919
1.78869E+18,0.165161595,0.285098395
1.78869E+18,0.163167819,0.283104619
1.78869E+18,0.163428888,0.283365688
1.78869E+18,0.164745837,0.284682637
1.78869E+18,0.163374513,0.283311313
1.78869E+18,0.162214577,0.282151377
1.78869E+18,0.16215454,0.28209134
1.78869E+18,0.161627844,0.281564644
1.78869E+18,0.163197935,0.283134735
1.78869E+18,0.163072765,0.283009565
1.78869E+18,0.163971305,0.283908105
1.78869E+18,0.162089542,0.282026342
1.78869E+18,0.160852954,0.280789754
1.78869E+18,0.1590572,0.278994
1.78869E+18,0.157344431,0.277281231
1.78869E+18,0.156527773,0.276464573
1.78869E+18,0.154235587,0.274172387
1.78869E+18,0.15340364,0.27334044
1.78869E+18,0.151726916,0.271663716
1.78869E+18,0.150551081,0.270487881
1.78869E+18,0.150089204,0.270026004
1.78869E+18,0.146324158,0.266260958
1.78869E+18,0.144017473,0.263954273
1.78869E+18,0.140329912,0.260266712
1.78869E+18,0.136443883,0.256380683
1.78869E+18,0.131096378,0.251033178
1.78869E+18,0.125109896,0.245046696
1.78869E+18,0.120864376,0.240801176
1.78869E+18,0.115434214,0.235371014
1.78869E+18,0.108660452,0.228597252
1.78869E+18,0.102399692,0.222336492
1.78869E+18,0.096166775,0.216103575
1.78869E+18,0.090725318,0.210662118
1.78869E+18,0.084764853,0.204701653
1.78869E+18,0.079284884,0.199221684
1.78869E+18,0.073073961,0.193010761
1.78869E+18,0.070427045,0.190363845
1.78869E+18,0.064473324,0.184410124
1.78869E+18,0.058954518,0.178891318
1.78869E+18,0.05402568,0.17396248
1.78869E+18,0.047104355,0.167041155
1.78869E+18,0.041679036,0.161615836
1.78869E+18,0.033400767,0.153337567
1.78869E+18,0.026366623,0.146303423
1.78869E+18,0.020405689,0.140342489
1.78869E+18,0.014448355,0.134385155
1.78869E+18,0.0095464,0.1294832
1.78869E+18,0.003888402,0.123825202
1.78869E+18,-0.001314475,0.118622325
1.78869E+18,-0.005051768,0.114885032
1.78869E+18,-0.005546595,0.114390205
1.78869E+18,-0.006481897,0.113454903
1.78869E+18,-0.008056916,0.111879884
1.78869E+18,-0.010216802,0.109719998
1.78869E+18,-0.013298436,0.106638364
1.78869E+18,-0.017403474,0.102533326
1.78869E+18,-0.022736963,0.097199837
1.78869E+18,-0.028809274,0.091127526
1.78869E+18,-0.034176584,0.085760216
1.78869E+18,-0.040180504,0.079756296
1.78869E+18,-0.045887813,0.074048987
1.78869E+18,-0.051125914,0.068810886
1.78869E+18,-0.055742983,0.064193817
1.78869E+18,-0.059367046,0.060569754
1.78869E+18,-0.063806795,0.056130005
1.78869E+18,-0.066766702,0.053170098
1.78869E+18,-0.070402689,0.049534111
1.78869E+18,-0.073160782,0.046776018
1.78869E+18,-0.076017156,0.043919644
1.78869E+18,-0.079438701,0.040498099
1.78869E+18,-0.081650287,0.038286513
1.78869E+18,-0.084752917,0.035183883
1.78869E+18,-0.088184454,0.031752346
1.78869E+18,-0.090955809,0.028980991
1.78869E+18,-0.092155114,0.027781686
1.78869E+18,-0.095158115,0.024778685
1.78869E+18,-0.097905703,0.022031097
1.78869E+18,-0.100539014,0.019397786
1.78869E+18,-0.103651971,0.016284829
1.78869E+18,-0.10577824,0.01415856
1.78869E+18,-0.109025858,0.010910942
1.78869E+18,-0.111480288,0.008456512
1.78869E+18,-0.114179663,0.005757137
1.78869E+18,-0.116797626,0.003139174
1.78869E+18,-0.119234085,0.000702715
1.78869E+18,-0.121694289,-0.001757489
1.78869E+18,-0.124842383,-0.004905583
1.78869E+18,-0.129365593,-0.009428793
1.78869E+18,-0.132229507,-0.012292707
1.78869E+18,-0.135626152,-0.015689352
1.78869E+18,-0.139534205,-0.019597405
1.78869E+18,-0.141311392,-0.021374592
1.78869E+18,-0.143992424,-0.024055624
1.78869E+18,-0.147323057,-0.027386257
1.78869E+18,-0.149413586,-0.029476786
1.78869E+18,-0.155528024,-0.035591224
1.78869E+18,-0.156178102,-0.036241302
1.78869E+18,-0.157554314,-0.037617514
1.78869E+18,-0.160968915,-0.041032115
1.78869E+18,-0.163720086,-0.043783286
1.78869E+18,-0.166900009,-0.046963209
1.78869E+18,-0.17052266,-0.05058586
1.78869E+18,-0.172023013,-0.052086213
1.78869E+18,-0.17299448,-0.05305768
1.78869E+18,-0.173981369,-0.054044569
1.78869E+18,-0.174118862,-0.054182062
1.78869E+18,-0.173364699,-0.053427899
1.78869E+18,-0.172801271,-0.052864471
1.78869E+18,-0.169138834,-0.049202034
1.78869E+18,-0.16822426,-0.04828746
1.78869E+18,-0.164824039,-0.044887239
1.78869E+18,-0.162792608,-0.042855808
1.78869E+18,-0.158746541,-0.038809741
1.78869E+18,-0.156562284,-0.036625484
1.78869E+18,-0.154976264,-0.035039464
1.78869E+18,-0.153869152,-0.033932352
1.78869E+18,-0.151756912,-0.031820112
1.78869E+18,-0.149431854,-0.029495054
1.78869E+18,-0.146732166,-0.026795366
1.78869E+18,-0.144722283,-0.024785483
1.78869E+18,-0.13990581,-0.01996901
1.78869E+18,-0.136721954,-0.016785154
1.78869E+18,-0.130539656,-0.010602856
1.78869E+18,-0.125794053,-0.005857253
1.78869E+18,-0.119872592,6.42076E-05
1.78869E+18,-0.115617909,0.004318891
1.78869E+18,-0.110360906,0.009575894
1.78869E+18,-0.105588578,0.014348222
1.78869E+18,-0.101470776,0.018466024
1.78869E+18,-0.098883167,0.021053633
1.78869E+18,-0.096657,0.0232798
1.78869E+18,-0.094125964,0.025810836
1.78869E+18,-0.089544356,0.030392444
1.78869E+18,-0.08689297,0.03304383
1.78869E+18,-0.084561914,0.035374886
1.78869E+18,-0.082306892,0.037629908
1.78869E+18,-0.078709759,0.041227041
1.78869E+18,-0.076834969,0.043101831
1.78869E+18,-0.07281445,0.04712235
1.78869E+18,-0.069754459,0.050182341
1.78869E+18,-0.06398946,0.05594734
1.78869E+18,-0.059634838,0.060301962
1.78869E+18,-0.05503368,0.06490312
